Vulnerability Priority Rating,Exploit Prediction Scoring System (EPSS),IP Address,Protocol,Port,ACR,AES,Exploit?,Repository,MAC Address,DNS Name,NetBIOS Name,Plugin Output,Synopsis,Description,Steps to Remediate,Risk Factor,STIG Severity,CVSS V2 Base Score,CVSS V3 Base Score,CVSS V4 Base Score,CVSS V2 Temporal Score,CVSS V3 Temporal Score,CVSS V4 Threat Score,CVSS V2 Vector,CVSS V3 Vector,CVSS V4 Vector,CVSS V4 Threat Vector,CVSS V4 Supplemental,CPE,CVE,BID,Cross References,First Discovered,Last Observed,Vuln Publication Date,Security End of Life Date,Patch Publication Date,Plugin Publication Date,Plugin Modification Date,Exploit Ease,Exploit Frameworks,Check Type,Version,Recast Risk Comment,Accept Risk Comment,Agent ID,Host ID,Nessus Web Tests,Thorough Tests,Scan Accuracy,Plugin Name,Family,Plugin,Severity,See Also
5.4,0.491,10.20.18.55,tcp,3389,855,805,No,MVA Sample Repository,00:16:3e:9b:aa:41,asset-035.corp.local,ASSET-035,Remote Desktop Weak Encryption Enabled detected on 10.20.18.55:3389.,Remote Desktop Weak Encryption Enabled,Remote Desktop Weak Encryption Enabled was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90155,https://www.tenable.com/plugins,2026-07-05,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0155,host-0155,No,Yes,High,Remote Desktop Weak Encryption Enabled,Windows,200155,Medium,https://www.tenable.com/plugins
2.4,0.218,10.20.10.56,tcp,443,856,806,No,MVA Sample Repository,00:16:3e:9c:aa:48,asset-036.corp.local,ASSET-036,Nginx Security Update Available detected on 10.20.10.56:443.,Nginx Security Update Available,Nginx Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2025-2345,90156,https://nginx.org/en/security_advisories.html,2026-07-06,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0156,host-0156,No,Yes,High,Nginx Security Update Available,Web Servers,200156,Low,https://nginx.org/en/security_advisories.html
9.8,0.891,10.20.11.57,tcp,445,857,807,Yes,MVA Sample Repository,00:16:3e:9d:aa:4f,asset-037.corp.local,ASSET-037,SMB Signing Not Required detected on 10.20.11.57:445.,SMB Signing Not Required,SMB Signing Not Required was identified during the monthly vulnerability report.,Require SMB signing through Group Policy and validate domain controller and member server policy refresh.,Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90157,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always,2026-07-07,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0157,host-0157,No,Yes,High,SMB Signing Not Required,Windows,200157,Critical,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always
7.8,0.709,10.20.12.58,tcp,0,858,808,Yes,MVA Sample Repository,00:16:3e:9e:aa:56,asset-038.corp.local,ASSET-038,Oracle Java Unsupported Version detected on 10.20.12.58:0.,Oracle Java Unsupported Version,Oracle Java Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2024-20919,90158,https://www.tenable.com/plugins,2026-07-08,2026-07-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0158,host-0158,No,Yes,High,Oracle Java Unsupported Version,General,200158,High,https://www.tenable.com/plugins
5.4,0.491,10.20.13.59,tcp,0,859,809,No,MVA Sample Repository,00:16:3e:9f:aa:5d,asset-039.corp.local,ASSET-039,Linux Kernel Security Update Available detected on 10.20.13.59:0.,Linux Kernel Security Update Available,Linux Kernel Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:linux,CVE-2024-1086,90159,https://www.tenable.com/plugins,2026-07-09,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0159,host-0159,No,Yes,High,Linux Kernel Security Update Available,Linux,200159,Medium,https://www.tenable.com/plugins
2.4,0.218,10.20.14.60,tcp,443,860,810,No,MVA Sample Repository,00:16:3e:a0:aa:64,asset-040.corp.local,ASSET-040,TLS 1.0 Protocol Detection detected on 10.20.14.60:443.,TLS 1.0 Protocol Detection,TLS 1.0 Protocol Detection was identified during the monthly vulnerability report.,"Disable TLS 1.0 and TLS 1.1, enable TLS 1.2 or later, then restart the service.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:ssl,,90160,https://www.tenable.com/plugins,2026-07-10,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0160,host-0160,No,Yes,High,TLS 1.0 Protocol Detection,SSL,200160,Low,https://www.tenable.com/plugins
9.8,0.891,10.20.11.21,tcp,8009,861,811,Yes,MVA Sample Repository,00:16:3e:a1:aa:6b,asset-001.corp.local,ASSET-001,Apache Tomcat AJP Request Injection detected on 10.20.11.21:8009.,Apache Tomcat AJP Request Injection,Apache Tomcat AJP Request Injection was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2020-1938,90161,https://tomcat.apache.org/security-9.html,2026-07-11,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0161,host-0161,No,Yes,High,Apache Tomcat AJP Request Injection,Web Servers,200161,Critical,https://tomcat.apache.org/security-9.html
7.4,0.673,10.20.12.22,tcp,8080,862,812,No,MVA Sample Repository,00:16:3e:a2:aa:72,asset-002.corp.local,ASSET-002,Apache Log4j Remote Code Execution detected on 10.20.12.22:8080.,Apache Log4j Remote Code Execution,Apache Log4j Remote Code Execution was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2021-44228,90162,https://logging.apache.org/log4j/2.x/security.html,2026-07-12,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0162,host-0162,No,Yes,High,Apache Log4j Remote Code Execution,Web Servers,200162,High,https://logging.apache.org/log4j/2.x/security.html
5.4,0.491,10.20.13.23,tcp,1433,863,813,No,MVA Sample Repository,00:16:3e:a3:aa:79,asset-003.corp.local,ASSET-003,Microsoft SQL Server Unsupported Version detected on 10.20.13.23:1433.,Microsoft SQL Server Unsupported Version,Microsoft SQL Server Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:databases,,90163,https://learn.microsoft.com/sql/sql-server/end-of-support,2026-07-13,2026-07-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0163,host-0163,No,Yes,High,Microsoft SQL Server Unsupported Version,Databases,200163,Medium,https://learn.microsoft.com/sql/sql-server/end-of-support
2.4,0.218,10.20.14.24,tcp,443,864,814,No,MVA Sample Repository,00:16:3e:a4:aa:80,asset-004.corp.local,ASSET-004,OpenSSL Security Update Available detected on 10.20.14.24:443.,OpenSSL Security Update Available,OpenSSL Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2023-0286,90164,https://www.openssl.org/news/vulnerabilities.html,2026-07-14,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0164,host-0164,No,Yes,High,OpenSSL Security Update Available,General,200164,Low,https://www.openssl.org/news/vulnerabilities.html
9.4,0.855,10.20.15.25,tcp,3389,865,815,No,MVA Sample Repository,00:16:3e:a5:aa:87,asset-005.corp.local,ASSET-005,Remote Desktop Weak Encryption Enabled detected on 10.20.15.25:3389.,Remote Desktop Weak Encryption Enabled,Remote Desktop Weak Encryption Enabled was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90165,https://www.tenable.com/plugins,2026-01-15,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0165,host-0165,No,Yes,High,Remote Desktop Weak Encryption Enabled,Windows,200165,Critical,https://www.tenable.com/plugins
7.8,0.709,10.20.16.26,tcp,443,866,816,Yes,MVA Sample Repository,00:16:3e:a6:aa:8e,asset-006.corp.local,ASSET-006,Nginx Security Update Available detected on 10.20.16.26:443.,Nginx Security Update Available,Nginx Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2025-2345,90166,https://nginx.org/en/security_advisories.html,2026-07-16,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0166,host-0166,No,Yes,High,Nginx Security Update Available,Web Servers,200166,High,https://nginx.org/en/security_advisories.html
5.4,0.491,10.20.17.27,tcp,445,867,817,No,MVA Sample Repository,00:16:3e:a7:aa:95,asset-007.corp.local,ASSET-007,SMB Signing Not Required detected on 10.20.17.27:445.,SMB Signing Not Required,SMB Signing Not Required was identified during the monthly vulnerability report.,Require SMB signing through Group Policy and validate domain controller and member server policy refresh.,Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90167,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always,2026-07-17,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0167,host-0167,No,Yes,High,SMB Signing Not Required,Windows,200167,Medium,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always
2.8,0.255,10.20.18.28,tcp,0,868,818,Yes,MVA Sample Repository,00:16:3e:a8:aa:9c,asset-008.corp.local,ASSET-008,Oracle Java Unsupported Version detected on 10.20.18.28:0.,Oracle Java Unsupported Version,Oracle Java Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2024-20919,90168,https://www.tenable.com/plugins,2026-07-18,2026-07-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0168,host-0168,No,Yes,High,Oracle Java Unsupported Version,General,200168,Low,https://www.tenable.com/plugins
9.8,0.891,10.20.10.29,tcp,0,869,819,Yes,MVA Sample Repository,00:16:3e:a9:aa:a3,asset-009.corp.local,ASSET-009,Linux Kernel Security Update Available detected on 10.20.10.29:0.,Linux Kernel Security Update Available,Linux Kernel Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:linux,CVE-2024-1086,90169,https://www.tenable.com/plugins,2026-07-19,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0169,host-0169,No,Yes,High,Linux Kernel Security Update Available,Linux,200169,Critical,https://www.tenable.com/plugins
7.8,0.709,10.20.11.30,tcp,443,870,820,Yes,MVA Sample Repository,00:16:3e:aa:aa:aa,asset-010.corp.local,ASSET-010,TLS 1.0 Protocol Detection detected on 10.20.11.30:443.,TLS 1.0 Protocol Detection,TLS 1.0 Protocol Detection was identified during the monthly vulnerability report.,"Disable TLS 1.0 and TLS 1.1, enable TLS 1.2 or later, then restart the service.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:ssl,,90170,https://www.tenable.com/plugins,2025-11-11,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0170,host-0170,No,Yes,High,TLS 1.0 Protocol Detection,SSL,200170,High,https://www.tenable.com/plugins
5.4,0.491,10.20.12.31,tcp,8009,871,821,No,MVA Sample Repository,00:16:3e:ab:aa:b1,asset-011.corp.local,ASSET-011,Apache Tomcat AJP Request Injection detected on 10.20.12.31:8009.,Apache Tomcat AJP Request Injection,Apache Tomcat AJP Request Injection was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2020-1938,90171,https://tomcat.apache.org/security-9.html,2026-07-21,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0171,host-0171,No,Yes,High,Apache Tomcat AJP Request Injection,Web Servers,200171,Medium,https://tomcat.apache.org/security-9.html
2.4,0.218,10.20.13.32,tcp,8080,872,822,No,MVA Sample Repository,00:16:3e:ac:aa:b8,asset-012.corp.local,ASSET-012,Apache Log4j Remote Code Execution detected on 10.20.13.32:8080.,Apache Log4j Remote Code Execution,Apache Log4j Remote Code Execution was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2021-44228,90172,https://logging.apache.org/log4j/2.x/security.html,2026-07-22,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0172,host-0172,No,Yes,High,Apache Log4j Remote Code Execution,Web Servers,200172,Low,https://logging.apache.org/log4j/2.x/security.html
9.8,0.891,10.20.14.33,tcp,1433,873,823,Yes,MVA Sample Repository,00:16:3e:ad:aa:bf,asset-013.corp.local,ASSET-013,Microsoft SQL Server Unsupported Version detected on 10.20.14.33:1433.,Microsoft SQL Server Unsupported Version,Microsoft SQL Server Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:databases,,90173,https://learn.microsoft.com/sql/sql-server/end-of-support,2026-07-23,2026-07-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0173,host-0173,No,Yes,High,Microsoft SQL Server Unsupported Version,Databases,200173,Critical,https://learn.microsoft.com/sql/sql-server/end-of-support
7.4,0.673,10.20.15.34,tcp,443,874,824,No,MVA Sample Repository,00:16:3e:ae:aa:c6,asset-014.corp.local,ASSET-014,OpenSSL Security Update Available detected on 10.20.15.34:443.,OpenSSL Security Update Available,OpenSSL Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2023-0286,90174,https://www.openssl.org/news/vulnerabilities.html,2026-07-24,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0174,host-0174,No,Yes,High,OpenSSL Security Update Available,General,200174,High,https://www.openssl.org/news/vulnerabilities.html
5.8,0.527,10.20.16.35,tcp,3389,875,825,Yes,MVA Sample Repository,00:16:3e:af:aa:cd,asset-015.corp.local,ASSET-015,Remote Desktop Weak Encryption Enabled detected on 10.20.16.35:3389.,Remote Desktop Weak Encryption Enabled,Remote Desktop Weak Encryption Enabled was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90175,https://www.tenable.com/plugins,2026-07-25,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0175,host-0175,No,Yes,High,Remote Desktop Weak Encryption Enabled,Windows,200175,Medium,https://www.tenable.com/plugins
2.4,0.218,10.20.17.36,tcp,443,876,826,No,MVA Sample Repository,00:16:3e:b0:aa:d4,asset-016.corp.local,ASSET-016,Nginx Security Update Available detected on 10.20.17.36:443.,Nginx Security Update Available,Nginx Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2025-2345,90176,https://nginx.org/en/security_advisories.html,2026-01-26,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0176,host-0176,No,Yes,High,Nginx Security Update Available,Web Servers,200176,Low,https://nginx.org/en/security_advisories.html
9.4,0.855,10.20.18.37,tcp,445,877,827,No,MVA Sample Repository,00:16:3e:b1:aa:db,asset-017.corp.local,ASSET-017,SMB Signing Not Required detected on 10.20.18.37:445.,SMB Signing Not Required,SMB Signing Not Required was identified during the monthly vulnerability report.,Require SMB signing through Group Policy and validate domain controller and member server policy refresh.,Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90177,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always,2026-07-02,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0177,host-0177,No,Yes,High,SMB Signing Not Required,Windows,200177,Critical,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always
7.8,0.709,10.20.10.38,tcp,0,878,828,Yes,MVA Sample Repository,00:16:3e:b2:aa:e2,asset-018.corp.local,ASSET-018,Oracle Java Unsupported Version detected on 10.20.10.38:0.,Oracle Java Unsupported Version,Oracle Java Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2024-20919,90178,https://www.tenable.com/plugins,2026-07-03,2026-07-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0178,host-0178,No,Yes,High,Oracle Java Unsupported Version,General,200178,High,https://www.tenable.com/plugins
5.4,0.491,10.20.11.39,tcp,0,879,829,No,MVA Sample Repository,00:16:3e:b3:aa:e9,asset-019.corp.local,ASSET-019,Linux Kernel Security Update Available detected on 10.20.11.39:0.,Linux Kernel Security Update Available,Linux Kernel Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:linux,CVE-2024-1086,90179,https://www.tenable.com/plugins,2026-07-04,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0179,host-0179,No,Yes,High,Linux Kernel Security Update Available,Linux,200179,Medium,https://www.tenable.com/plugins
